"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
24783,12/31/2024 0:00:00,16716,0,0,0,0,0,0,400166,0,0,0,0,0,0,0,3946150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,12131,5292945,0,0,0,0,933895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,29,0,0,0,0,0,0,167
24784,12/31/2024 0:00:00,26413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,20655,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,38
24793,12/31/2024 0:00:00,16373,0,0,0,0,0,0,37063,0,0,0,0,0,0,0,2272632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62693,0,0,2034,2698022,0,0,0,0,323600,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,43,3,0,0,0,0,0,0,174
24796,12/31/2024 0:00:00,20292,0,0,0,0,0,0,1644764,0,0,0,0,0,0,0,5338534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21304,0,0,0,7004602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,210,0,0,0,0,0,0,416
24797,12/31/2024 0:00:00,18730,0,0,0,0,0,0,11342488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865646,0,0,84761,17856395,0,0,0,0,4563500,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,380,290,0,0,0,0,0,0,392
24801,12/31/2024 0:00:00,17767,0,0,0,0,0,0,230935,0,0,0,0,0,0,0,1540759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275142,0,0,0,2083188,0,0,0,0,36352,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,38,23,0,0,0,0,0,0,31
24802,12/31/2024 0:00:00,26418,0,0,0,0,0,0,14846481,0,0,0,0,0,0,0,11261688,0,0,0,0,0,0,0,0,0,1478000,0,0,0,0,194697,0,0,5399030,31701896,0,0,0,0,0,110,3,0,0,0,0,62,1,17,1,86,3,89,24,0,7,1,24,113,8747,540,8,0,0,0,0,0,6546
24804,12/31/2024 0:00:00,26419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
24807,12/31/2024 0:00:00,16231,0,0,0,0,0,0,5613221,0,0,0,0,0,0,0,3059787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120031,0,0,3179928,13130731,0,0,0,0,1157764,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,104,117,103,0,0,0,0,0,82
24808,12/31/2024 0:00:00,14628,0,0,0,0,0,0,157062347,0,0,0,0,0,0,0,115735928,0,0,0,0,0,0,0,0,0,5347056,0,0,0,0,2710431,0,0,11474532,324563086,0,0,0,0,37579848,303,39,0,49,0,1,42,2,154,27,243,38,280,11,0,32,6,49,342,1924,2726,18,0,0,2,0,2,1532
24810,12/31/2024 0:00:00,26424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,2,5,2,5,7,2,0,0,0,2,9,0,0,0,0,0,0,0,0,9
24811,12/31/2024 0:00:00,16871,0,0,0,0,0,0,2779367,0,0,0,0,0,0,0,950329,0,0,0,0,0,0,0,0,0,68068,0,0,0,0,34801,0,0,117045,4249768,0,0,0,0,368226,11,0,0,0,0,0,0,0,10,0,10,0,10,1,0,0,0,1,11,64,146,0,0,0,0,0,0,57
24812,12/31/2024 0:00:00,15005,0,0,0,0,0,0,38017455,0,0,0,0,0,0,0,25043647,0,0,0,0,0,0,0,0,0,13496792,0,0,0,0,31468399,0,0,35344,95747538,0,0,0,0,1182693,297,10,0,0,0,0,40,0,41,3,187,10,402,108,0,94,6,46,307,1361,1074,33,3,2,1,0,6,3585
24813,12/31/2024 0:00:00,20206,0,0,0,0,0,0,5729037,0,0,0,0,0,0,0,3946617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884780,0,0,0,10720251,0,0,0,0,159817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,222
24814,12/31/2024 0:00:00,20547,0,0,0,0,0,0,679003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,2106098,0,0,0,4875853,0,0,0,0,2090752,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,165,23,0,0,0,0,0,0,3
24816,12/31/2024 0:00:00,14589,0,0,0,0,0,0,728586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79799,808385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,37,0,0,0,0,0,0,51
24818,12/31/2024 0:00:00,23008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3166800,0,0,0,0,0,0,0,0,0,1069655,0,0,0,0,0,0,0,9128708,12295508,0,0,0,0,0,83,3,51,0,0,0,30,3,0,0,32,3,35,0,0,0,0,52,86,236,0,0,0,0,0,0,0,71
24819,12/31/2024 0:00:00,20811,0,0,0,0,0,0,3742177,0,0,0,0,0,0,0,5648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460266,0,0,460521,10801615,0,0,0,0,490503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,322
24823,12/31/2024 0:00:00,26426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
24824,12/31/2024 0:00:00,15308,0,0,0,0,0,0,152087509,0,0,0,0,0,0,0,141949223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34052979,0,0,55082646,383172357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,2708,0,0,0,0,0,0,1038
24826,12/31/2024 0:00:00,18598,0,0,0,0,0,0,4863020,0,0,0,0,0,0,0,15945581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178995,0,0,1011101,25672750,0,0,0,0,3674053,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,12,513,365,0,0,0,0,9,9,110
24829,12/31/2024 0:00:00,26221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611245,0,0,0,0,0,0,0,0,0,27654476,0,0,0,0,0,0,0,5526863,11196286,0,0,0,0,4058178,138,64,5,0,2,0,39,15,13,7,124,59,183,9,3,62,26,19,202,1718,39,29,2,0,0,0,2,570
24831,12/31/2024 0:00:00,14591,0,0,0,0,0,0,43622127,0,0,0,0,0,0,0,8372267,0,0,0,0,0,0,0,0,0,18616056,0,0,0,0,65271,0,0,7375198,74775812,0,0,0,0,15340949,53,6,1,0,0,0,2,0,33,1,50,6,56,2,0,15,3,3,59,2129,1296,1,0,0,0,0,0,2887
24839,12/31/2024 0:00:00,17983,0,0,0,0,0,0,39078886,0,0,0,0,0,0,0,12874065,0,0,0,0,0,0,0,0,0,4339,0,0,0,0,1694315,0,0,722402,54369668,0,0,0,0,0,13,4,0,0,0,0,0,0,2,1,2,1,3,11,3,0,0,14,17,199,510,0,0,0,0,0,0,35
24840,12/31/2024 0:00:00,20539,0,0,0,0,0,0,6207180,0,0,0,0,0,0,0,588619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721469,8547797,0,0,0,0,30529,0,12,0,0,0,0,0,0,0,11,0,12,12,0,0,0,0,0,12,105,398,0,0,0,0,0,0,79
24841,12/31/2024 0:00:00,22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,48
24843,12/31/2024 0:00:00,15251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53
24845,12/31/2024 0:00:00,26436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53
24847,12/31/2024 0:00:00,26438,0,0,0,0,0,0,24248,0,0,0,0,0,0,0,19265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98516,142029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,13,0,0,0,0,0,40
24848,12/31/2024 0:00:00,26440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24849,12/31/2024 0:00:00,26442,0,0,0,0,0,0,40353972,0,0,0,0,0,0,0,64097323,0,0,0,0,0,0,0,0,0,11217201,0,0,0,0,14528308,0,0,4589451,123569054,0,0,0,0,0,233,4,2,9,0,0,110,2,60,0,193,4,197,29,0,23,2,40,237,1201,1055,0,0,0,0,0,0,309
24850,12/31/2024 0:00:00,19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,2
24851,12/31/2024 0:00:00,15117,0,0,0,0,0,0,2122553,0,0,0,0,0,0,0,2135183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79673,0,0,694915,5477871,0,0,0,0,445547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,73,0,0,0,0,0,0,86
24853,12/31/2024 0:00:00,26381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24854,12/31/2024 0:00:00,18816,0,0,0,0,0,0,255357306,0,0,0,0,0,0,0,283931957,0,0,0,0,0,0,0,0,0,2770775,0,0,0,0,19752175,0,0,1944294,661831544,0,0,0,0,100845812,78,194,0,19,0,0,0,0,2,0,2,1,3,57,193,0,0,265,272,2527,5627,0,0,0,0,0,0,567
24855,12/31/2024 0:00:00,20589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926044,0,0,0,0,295076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,0,0,0,0,0,9
24857,12/31/2024 0:00:00,17289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
24858,12/31/2024 0:00:00,15683,0,0,0,0,0,0,17417648,0,0,0,0,0,0,0,35596808,0,0,0,0,0,0,0,0,0,2695053,0,0,0,0,13017,0,0,304680,76403253,0,0,0,0,23071100,124,0,0,15,0,0,17,0,4,0,82,0,83,27,0,61,0,42,124,724,1483,0,0,0,0,0,0,1125
24859,12/31/2024 0:00:00,26448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
24860,12/31/2024 0:00:00,18762,0,0,0,0,0,0,13958500,0,0,0,0,0,0,0,15351216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31354243,0,0,0,0,2044527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,668,0,0,0,0,0,0,625
24861,12/31/2024 0:00:00,26449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,0,0
24862,12/31/2024 0:00:00,26450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76775,0,0,0,284567,0,0,0,0,126282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
24863,12/31/2024 0:00:00,26451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
24866,12/31/2024 0:00:00,26452,0,0,0,0,0,0,1329205,0,0,0,0,0,0,0,3344674,0,0,0,0,0,0,0,0,0,23854,0,0,0,0,0,0,0,0,4673879,0,0,0,0,0,19,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,104,13,0,0,0,0,0,0,10
24867,12/31/2024 0:00:00,26453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24868,12/31/2024 0:00:00,24354,0,0,0,0,0,0,1721793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,59,0,0,0,0,0,0,24
24871,12/31/2024 0:00:00,15149,0,0,0,0,0,0,12370004,0,0,0,0,0,0,0,19258818,0,0,0,0,0,0,0,0,0,1462388,0,0,0,0,2848455,0,0,482627,36864486,0,0,0,0,1904582,48,13,0,7,0,0,13,3,2,6,40,9,49,1,4,24,0,12,61,1710,294,0,0,0,0,0,0,724
24872,12/31/2024 0:00:00,20367,0,0,0,0,0,0,686611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686611,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,4,97,32,0,0,2,0,0,2,50
24873,12/31/2024 0:00:00,17987,0,0,0,0,0,0,669030,0,0,0,0,0,0,0,855245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547475,0,0,0,0,23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,13,0,0,0,0,0,0,108
24874,12/31/2024 0:00:00,15649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379906,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,203,109,0,0,0,0,0,0,134
24875,12/31/2024 0:00:00,11779,0,0,0,0,0,0,40030585,0,0,0,0,0,0,0,193217340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6694145,253501872,0,0,0,0,13559802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,1464,0,0,0,0,0,0,97
24876,12/31/2024 0:00:00,17949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
24877,12/31/2024 0:00:00,23076,0,0,0,0,0,0,215742764,0,0,0,0,0,0,0,175633417,0,0,0,0,0,0,0,0,0,14082364,0,0,0,0,0,0,0,34546338,525089835,0,0,0,0,99167316,157,50,0,10,0,0,28,2,33,17,138,50,189,9,0,77,31,18,207,2566,3332,0,0,0,0,0,0,2801
24878,12/31/2024 0:00:00,17614,0,0,0,0,0,0,503488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37989,0,0,0,0,15141,0,0,0,524632,0,0,0,0,6003,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,71,26,0,0,0,0,0,0,313
24880,12/31/2024 0:00:00,19913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
24881,12/31/2024 0:00:00,21061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103107,0,0,0,0,103107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
24883,12/31/2024 0:00:00,17932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702939,0,0,0,0,0,0,0,0,0,1267261,0,0,0,0,0,0,0,0,702939,0,0,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,185
24885,12/31/2024 0:00:00,16034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
24887,12/31/2024 0:00:00,14985,0,0,0,0,0,0,62093402,0,0,0,0,0,0,0,132044174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513182,0,0,1690298,211682744,0,0,0,0,10341688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,3112,12,0,0,0,0,0,15560
24888,12/31/2024 0:00:00,22376,0,0,0,0,0,0,5695445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182427,0,0,0,0,19020,0,0,0,8926963,0,0,0,0,3212498,7,149,0,0,0,0,3,33,4,93,7,149,156,0,0,0,17,0,156,976,352,0,0,0,0,0,0,175
24889,12/31/2024 0:00:00,26456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,500,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6193
24892,12/31/2024 0:00:00,15882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,80
24893,12/31/2024 0:00:00,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
24894,12/31/2024 0:00:00,17888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
24895,12/31/2024 0:00:00,17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24896,12/31/2024 0:00:00,18049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24899,12/31/2024 0:00:00,14827,0,0,0,0,0,0,27026317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241755,0,0,0,0,0,0,0,1344995,43115146,0,0,0,0,14743834,364,24,0,0,0,0,17,0,46,21,364,24,388,0,0,300,1,0,388,2426,1702,0,0,0,0,0,0,268
24901,12/31/2024 0:00:00,17243,0,0,0,0,0,0,745529,0,0,0,0,0,0,0,1449630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24672,0,0,0,2670986,0,0,0,0,451155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,229
24902,12/31/2024 0:00:00,21289,0,0,0,0,0,0,6336194,0,0,0,0,0,0,0,5878586,0,0,0,0,0,0,0,0,0,66293,0,0,0,0,1753733,0,0,0,13968513,0,0,0,0,0,24,6,0,1,0,0,0,0,3,6,3,6,8,20,0,0,0,21,30,225,201,0,0,0,0,0,0,221
24903,12/31/2024 0:00:00,20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24904,12/31/2024 0:00:00,16682,0,0,0,0,0,0,6776167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8467145,0,0,0,0,1690978,39,21,0,0,0,0,22,8,1,11,23,21,44,16,0,0,2,16,60,388,157,0,0,0,0,0,0,306
24905,12/31/2024 0:00:00,19698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193649,0,0,0,0,193649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
24906,12/31/2024 0:00:00,26458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24908,12/31/2024 0:00:00,15705,0,0,0,0,0,0,1536145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549924,2263611,0,0,0,0,177542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,0,0,0,0,0,116
24909,12/31/2024 0:00:00,15303,0,0,0,0,0,0,7393608,0,0,0,0,0,0,0,4460922,0,0,0,0,0,0,0,0,0,129252,0,0,0,0,53259,0,0,0,12783033,0,0,0,0,875244,13,17,0,1,0,0,2,9,3,8,5,17,22,7,0,0,0,7,30,496,423,0,0,0,0,0,0,186
24910,12/31/2024 0:00:00,26459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24911,12/31/2024 0:00:00,19732,0,0,0,0,0,0,892290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,0,0,0,0,0,0,2
24914,12/31/2024 0:00:00,17524,0,0,0,0,0,0,24625513,0,0,0,0,0,0,0,78305358,0,0,0,0,0,0,0,0,0,64602739,0,0,0,0,16000310,0,0,23090198,146801855,0,0,0,0,4780476,426,11,37,26,0,0,33,0,78,2,152,11,163,211,0,21,0,274,437,3632,1378,0,0,0,0,0,0,1394
24916,12/31/2024 0:00:00,18774,0,0,0,0,0,0,38692643,0,0,0,0,0,0,0,24860167,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,12937973,80764000,0,0,0,0,4273217,1,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,364,723,0,0,0,0,0,0,819
24917,12/31/2024 0:00:00,2320,0,0,0,0,0,0,30842017,0,0,0,0,0,0,0,3593172,0,0,0,0,0,0,0,0,0,17612496,0,0,0,0,16834788,0,0,0,51846257,0,0,0,0,576280,113,48,0,0,45,0,1,0,36,3,111,3,114,2,0,65,0,47,161,1607,2189,0,2,0,0,0,2,220
24918,12/31/2024 0:00:00,21296,0,0,0,0,0,0,13722011,0,0,0,0,0,0,0,2303845,0,0,0,0,0,0,0,0,0,2858675,0,0,0,0,0,0,0,0,16073856,0,0,0,0,48000,80,0,0,0,0,0,26,0,0,0,26,0,26,54,0,0,0,54,80,8,281,0,0,0,0,0,0,526
24919,12/31/2024 0:00:00,26461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5
24920,12/31/2024 0:00:00,2863,0,0,0,0,0,0,778467,0,0,0,0,0,0,0,6868869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7681491,0,0,0,0,34155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,195,0,0,0,0,0,0,30
24921,12/31/2024 0:00:00,5682,0,0,0,0,0,0,252496618,0,0,0,0,0,0,0,309241164,0,0,0,0,0,0,0,0,0,69253157,0,0,0,0,0,0,0,58521194,806144923,0,0,0,0,185885947,631,26,0,318,0,0,16,0,122,10,306,26,335,7,0,121,16,322,657,5730,6931,34,0,0,0,0,0,252
